product_id,title,meta_title,slug,thumb,desc,summary,type,sku,price,quantity,published_at,status,discount,created_at,updated_at
81545,Apple Watch SE 2 2023 44mm (4G) viền nhôm | Chính hãng Apple Việt Nam,"Apple Watch SE 2 2023 44mm (4G) - Viền nhôm - Dây vải (MRH23 | Giá rẻ, cao cấp",apple-watch-se-2-2023-44mm-4g-vien-nhom-day-vai,/a/p/apple-watch-se-2-2023-44mm-4g-vien-nhom-day-vai.png,,"Mn hnh Retina 1000 nits hiển thị sắc nt, khng bị la sngChip S8 SiP, hệ điều hnh WatchOS cho thao tc mượt m hơnTự động pht cảnh bo, gửi vị tr cho người thn khi pht hiện tai nạnCảm biến nhịp tim, chu kỳ kinh nguyệt, theo di giấc ngủ,...",Đồng hồ thông minh,apple-watch-se-2-2023-44mm-4g-vien-nhom-day-vai,8490000,999,2025-11-19 18:08:22,1,1500000,2025-11-19 18:08:22,2025-11-19 18:08:22
90342,Apple Watch Ultra 2 2024 49mm 4G Viền Titan Đen Dây Alpine Size M | Chính hãng VN/A,"Apple Watch Ultra 2 2024 49mm 4G Viền Titan Đen Dây Alpine Size M | Giá tốt %%currentmonth%%, trả góp 0%",apple-watch-ultra-2-2024-49mm-4g-vien-titan-den-day-alpine,/a/p/apple_lte_11__1_1.png,,"Apple Watch Ultra 2 l sự lựa chọn hon hảo cho những tn đồ thể thao v khm ph, với cc tnh năng hỗ trợ cho chạy bộ, đạp xe, bơi lội v lặn.Với vỏ titan bền bỉ v mn hnh Retina Lun Bật, đồng hồ ny mang lại thời gian sử dụng pin ln tới 36 giờ.Khả năng kết nối khng giới hạn cho php bạn thực hiện cuộc gọi, gửi tin nhắn v nghe nhạc m khng cần phải c iPhone bn cạnh.Ứng dụng Bi Tập cung cấp cc chỉ số nng cao gip tối ưu ha hiệu suất v theo di sự pht triển của cơ thể theo thời gian.",Đồng hồ thông minh,apple-watch-ultra-2-2024-49mm-4g-vien-titan-den-day-alpine,22990000,999,2025-11-19 18:08:22,1,0,2025-11-19 18:08:22,2025-11-19 18:08:22
71437,Đồng hồ thông minh Xiaomi Watch 3,"Đồng hồ Xiaomi Watch S3 chính hãng | Giá rẻ, ưu đãi tốt",dong-ho-thong-minh-xiaomi-watch-s3,/d/o/download_1__13_1.png,,,-,dong-ho-thong-minh-xiaomi-watch-3,0,999,2025-11-19 18:08:22,1,0,2025-11-19 18:08:22,2025-11-19 18:08:22
106310,Dây đo nhịp tim Garmin HRM-200 S-M,"Dây đo nhịp tim Garmin HRM-200 S-M | Giá rẻ, cao cấp",day-do-nhip-tim-garmin-hrm-200-s-m,/g/a/garmin_2_19_1.png,,"Dy đo nhịp tim Garmin HRM-200 S-M l thiết bị theo di nhịp tim hiện đại v đng tin cậy.Với thiết kế thoải mi, bạn c thể dễ dng đeo trong suốt thời gian tập luyện m khng cảm thấy kh chịu.My theo di ny cung cấp dữ liệu nhịp tim chnh xc cho mọi hoạt động, từ chạy bộ, đạp xe, đến tập luyện sức mạnh v hơn thế nữa.Dễ dng kết nối với cc thiết bị Garmin khc, HRM-200 S-M l lựa chọn tuyệt vời để nng cao hiệu suất tập luyện của bạn.",-,day-do-nhip-tim-garmin-hrm-200-s-m,2290000,999,2025-11-19 18:08:22,1,0,2025-11-19 18:08:22,2025-11-19 18:08:22
78148,Đồng hồ thông minh Xiaomi Smart Kids Watch,Đồng hồ thông minh Xiaomi Smart Kids Watch | Giá rẻ ,dong-ho-thong-minh-xiaomi-smart-kids-watch,/t/e/text_ng_n_-_2024-03-05t223913.451.png,,,product,dong-ho-thong-minh-xiaomi-smart-kids-watch,0,999,2025-11-19 18:08:22,1,0,2025-11-19 18:08:22,2025-11-19 18:08:22
90317,Apple Watch Ultra 2 2024 49mm 4G Viền Titan Dây Cao Su | Chính hãng VN/A,"Apple Watch Ultra 2 2024 49mm Viền Titan Dây Cao Su | Giá tốt %%currentmonth%%, trả góp 0%",apple-watch-ultra-2-2024-49mm-4g-vien-titan-day-cao-su,/g/r/group_604_2__2.png,,"Apple Watch Ultra 2 l lựa chọn l tưởng cho những người yu thch chạy bộ, với GPS tần số kp cho độ chnh xc tuyệt vời.Thiết bị tự động nhận diện đường chạy v cung cấp cc chỉ số dng chạy tin tiến, hỗ trợ bạn theo di hiệu quả tập luyện.Với vỏ titan chắc chắn v mặt knh sapphire, đồng hồ khng chỉ sang trọng m cn c khả năng chống nước ở độ su 100 mt, hon hảo cho cc hoạt động ngoi trời.Thời gian sử dụng ln đến 36 giờ cho php bạn thoải mi trải nghiệm trong những chuyến phiu lưu ko di.",Đồng hồ thông minh,apple-watch-ultra-2-2024-49mm-4g-vien-titan-day-cao-su,22990000,999,2025-11-19 18:08:22,1,1700000,2025-11-19 18:08:22,2025-11-19 18:08:22
61876,Đồng hồ thông minh Amazfit T-Rex Ultra,Đồng hồ thông minh Amazfit T-Rex Ultra  | Giá cực tốt,dong-ho-thong-minh-amazfit-t-rex-ultra,/s/f/sfeftet466554_9_.jpg,,"Dy đeo lm bằng silicone đem lại cảm gic thoải mi cho người dng khi đeo trong khoảng thời gian di.Kết nối với điện thoại nhanh chng với WLAN 2.4GHz, Bluetooth v5.0.Cng nghệ mn hnh AMOLED 1,39 inch hiển thị mọi thng tin, mu sắc sống động, sắc nt v chi tiết hơnThời lượng pin ln đến 20 ngy - ở hữu pin c dung lượng l 500 mAh,Chống chọi được điều kiện mi trường khắc nghiệt với khả năng chống nước 10ATM.",Đồng hồ thông minh,dong-ho-thong-minh-amazfit-t-rex-ultra,0,999,2025-11-19 18:08:22,1,0,2025-11-19 18:08:22,2025-11-19 18:08:22
69518,Đai đo nhịp tim Coros HR Monitor,"Đai đo nhịp tim Coros HR Monitor | Giá rẻ, ưu đãi tốt",dai-do-nhip-tim-coros-hr-monitor,/h/e/heart-rate-monitor_5.jpg,,"Cảm biến nhịp tim thế hệ mới - ghi nhận số liệu nhịp tim với độ chnh xc caoThời lượng pin 38 giờ ở chế độ tập luyện, 80 ngy ở chế độ chờDễ dng theo di thời lượng pin v dữ liệu thng qua đồng hồ hoặc cc thiết bị tập luyệnDy đeo được lm từ chất liệu vả",-,dai-do-nhip-tim-coros-hr-monitor,2150000,999,2025-11-19 18:08:22,1,0,2025-11-19 18:08:22,2025-11-19 18:08:22
73263,Đồng hồ thông minh Garmin instinct 3S,Đồng hồ Garmin instinct 3S | Giá tốt. giao hàng nhanh,dong-ho-thong-minh-garmin-instinct-3s,/t/e/text_ng_n_22__2_8.png,,,-,dong-ho-thong-minh-garmin-instinct-3s,0,999,2025-11-19 18:08:22,1,0,2025-11-19 18:08:22,2025-11-19 18:08:22
55664,Đồng hồ thông minh Amazfit Falcon,"Đồng hồ thông minh Amazfit Falcon | Giá rẻ, cao cấp",dong-ho-thong-minh-amazfit-falcon,/2/_/2_371.png,,"Thiết kế đẹp cổ điển, mạnh mẽ với ton thn được lm từ titanium v knh sapphireL thiết bị đeo đầu tin của Amazfit đạt chuẩn chống nước 20 mtMn hnh hiển thị OLED 1.28 inch với độ phn giải 326 PPI v độ sng tối đa 1000 nits cho chất lượng hiển thị đẹpHỗ trợ tới 159 mn thể thao khc nhau trở thnh trợ l thng minh trong qu trnh luyện tậpTrang bị chip GPS băng tần kp v hệ thống bắt sng GPS mới gip thu nhận tn hiệu tốt hơn",Đồng hồ thông minh,dong-ho-thong-minh-amazfit-falcon,0,999,2025-11-19 18:08:22,1,0,2025-11-19 18:08:22,2025-11-19 18:08:22
90359,Apple Watch Ultra 2 2024 49mm 4G Viền Titan Dây Alpine Size M | Chính hãng VN/A,"Apple Watch Ultra 2 2024 49mm 4G Viền Titan Dây Alpine | Giá tốt %%currentmonth%%, trả góp 0%",apple-watch-ultra-2-2024-49mm-4g-vien-titan-day-alpine,/a/p/apple_lte_10__1_1.png,,"Apple Watch Ultra 2 l sự lựa chọn hon hảo cho những người yu thch chạy bộ, với GPS tần số kp mang lại độ chnh xc vượt trội.Đồng hồ tự động nhận diện lộ trnh chạy, gip bạn dễ dng theo di hnh trnh của mnh.Cc chỉ số về dng chạy tin tiến cung cấp ci nhn su sắc về hiệu suất của bạn, cho php điều chỉnh kỹ thuật khi luyện tập.Hơn nữa, cc bi tập c thể ty chỉnh bao gồm khởi động, cc qung phục hồi v thời gian hạ nhiệt, gip bạn tối ưu ha qu trnh tập luyện hiệu quả hơn.",Đồng hồ thông minh,apple-watch-ultra-2-2024-49mm-4g-vien-titan-day-alpine,22990000,999,2025-11-19 18:08:22,1,2000000,2025-11-19 18:08:22,2025-11-19 18:08:22
114565,Đồng hồ thông minh Garmin Instinct 3 Supernova Solar 50mm,"Đồng hồ thông minh Garmin Instinct 3 Supernova Solar 50mm | Giá rẻ, cao cấp",dong-ho-thong-minh-garmin-instinct-3-supernova-solar,/g/a/garmin_2_29.png,,"Pin năng lượng mặt trời khng giới hạn thoải mi sử dụng chế độ đồng hồ thng minh m khng lo sạc lại.Thiết kế siu bền, khng ngại va chạm viền kim loại chắc chắn, mn hnh chống trầy xước, sẵn sng cho mọi hnh trnh.Theo di sức khỏe & hiệu suất ton diện 24/7 nhịp tim, HRV, giấc ngủ, stress, VO₂ Max v nhiều chỉ số chuyn su.Khả năng định vị chuẩn xc tối đa GPS đa băng tần với cng nghệ SatIQ v cảm biến ABC hỗ trợ điều hướng ngoi trời.",-,dong-ho-thong-minh-garmin-instinct-3-supernova-solar,12090000,999,2025-11-19 18:08:22,1,0,2025-11-19 18:08:22,2025-11-19 18:08:22
85091,Coros Dura,"Coros Dura | Giá rẻ, cao cấp",coros-dura,/c/o/coros-dura_1_.png,,,product,coros-dura,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
78155,Đồng hồ thông minh Garmin Forerunner 975,Đồng hồ thông minh Garmin Forerunner 975 | Giá rẻ ,dong-ho-thong-minh-garmin-forerunner-975,/t/e/text_ng_n_-_2024-03-05t230204.893.png,,,product,dong-ho-thong-minh-garmin-forerunner-975,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
71434,Đồng hồ thông minh Vivo Watch 3,"Đồng hồ thông minh Vivo Watch 3 | Giá rẻ, ưu đãi tốt",dong-ho-thong-minh-vivo-watch-3,/d/o/dong-ho-thong-minh-vivo-watch-3.png,,,-,dong-ho-thong-minh-vivo-watch-3,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
75437,Dây đeo đồng hồ Coros cao su 22mm,Dây đeo đồng hồ Coros cao su 22mm | Giá rẻ,day-deo-dong-ho-coros-cao-su-22mm,/t/e/text_ng_n_7__2_3.png,,,-,day-deo-dong-ho-coros-cao-su-22mm,780000,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
54398,Đồng hồ định vị trẻ em Masstel Super Hero,"Đồng hồ định vị trẻ em Masstel Super Hero | Giá rẻ, bảo hành 1 năm, có trả góp",dong-ho-dinh-vi-tre-em-masstel-super-hero,/_/n/_nh_v_tr_em.png,,,Bàn,dong-ho-dinh-vi-tre-em-masstel-super-hero,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
100908,Đồng hồ định vị trẻ em Wonlex KT19 Pro,"Đồng hồ định vị trẻ em Wonlex KT19 Pro | Giá rẻ, cao cấp",dong-ho-dinh-vi-tre-em-wonlex-kt19-pro,/d/o/dong-ho-dinh-vi-tre-em-wonlex-kt19-pro_1_.png,,"Mn hnh lớn, cảm ứng mượt Mn hnh IPS 1.85 inch sắc nt, cảm ứng nhạy, hiển thị r rng gip trẻ dễ dng thao tc.Định vị chnh xc, an ton hơn Cng nghệ AGPS, GPS, LBS, WiFi gip xc định vị tr nhanh chng, độ chnh xc cao.Nghe gọi, video call tiện lợi Hỗ trợ SIM Nano, đm thoại r rng, gọi video call dễ dng kết nối với gia đnh.Pin bền, khng nước IP67 Dung lượng 900mAh, dng 1-2 ngy, sạc nhanh 2H, chống nước tiu chuẩn gip bảo vệ tốt hơn.",Đồng hồ thông minh,dong-ho-dinh-vi-tre-em-wonlex-kt19-pro,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
60394,Đồng hồ thông minh Suunto 9 Peak Pro,"Đồng hồ thông minh Suunto 9 Peak Pro | Giá rẻ, cao cấp",dong-ho-thong-minh-suunto-9-peak-pro,/0/0/002_1_1.jpg,,"Mang thiết kế đ được tinh giản, gọn nhẹChống va đập, trầy xước nhờ mặt knh sapphire cao cấp v khung viền thp khng gỉDy đeo silicone rộng 22 mm, bề mặt dy c lỗ thong kh, cho cảm gic rất mềm mại, dễ chịuKhả năng định vị chnh xc cực, cao chuẩn xc ngay ở trong thnh phố, khu vực c nhiều nh cao tầngĐược trang bị cc cảm biến hiện đại cho php theo di giấc ngủ, nhịp tim 24 giờ, tnh lượng calories, mức độ stress,...Đa dạng với hơn 95 chế độ luyện tập thể thao từ cơ bản đến nng cao",-,dong-ho-thong-minh-suunto-9-peak-pro,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
90346,Apple Watch Ultra 2 2024 49mm 4G Viền Titan Đen Dây Trail Size S/M | Chính hãng VN/A,"Apple Watch Ultra 2 2024 49mm 4G Viền Titan Đen Dây Trail | Giá tốt %%currentmonth%%, trả góp 0%",apple-watch-ultra-2-2024-49mm-4g-vien-titan-den-day-trail,/a/p/apple_lte_12__1.png,,"Apple Watch Ultra 2 l chiếc đồng hồ hon hảo cho người chạy bộ, với GPS tần số kp mang lại độ chnh xc đng kinh ngạc.Thiết bị tự động pht hiện đường chạy v cung cấp cc chỉ số dng chạy tin tiến, gip bạn theo di hiệu quả tập luyện.Với vỏ titan bền bỉ v knh sapphire, đồng hồ khng chỉ đẹp m cn chống nước ở độ su 100 mt, l tưởng cho cc hoạt động ngoi trời.Thời lượng pin ln đến 36 giờ gip bạn thoải mi sử dụng trong suốt những chuyến phiu lưu di ngy.",Đồng hồ thông minh,apple-watch-ultra-2-2024-49mm-4g-vien-titan-den-day-trail,22990000,999,2025-11-19 18:08:25,1,2000000,2025-11-19 18:08:25,2025-11-19 18:08:25
98267,Đồng hồ thông minh Xiaomi Watch S4 khung viền dây đeo màu,"Đồng hồ thông minh Xiaomi Watch S4 khung viền dây đeo màu | Giá rẻ, cao cấp",dong-ho-thong-minh-xiaomi-watch-s4-khung-vien-day-deo-mau,/g/r/group_574_2.png,,"Xiaomi Watch S4 c trọng lượng nhẹ, khả năng chống nước đạt tiu chuẩn 5ATM, l tưởng cho cc hoạt động ngoi trời.Mn hnh AMOLED 1.43 inch với độ phn giải 466 x 466 pixels mang đến hnh ảnh sắc nt.Đồng hồ sử dụng Bluetooth 5.3 v tch hợp nhiều cảm biến, bao gồm cảm biến nhịp tim v SpO2, gip theo di sức khỏe hiệu quả.Với dung lượng pin 486mAh c thể hoạt động ln đến 15 ngy cho một lần sạc, đem lại sự tiện lợi tối đa cho người dng.",-,dong-ho-thong-minh-xiaomi-watch-s4-khung-vien-day-deo-mau,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
98271,Đồng hồ thông minh Xiaomi Watch S4 khung viền dây đeo,"Đồng hồ thông minh Xiaomi Watch S4 khung viền dây đeo | Giá rẻ, cao cấp",dong-ho-thong-minh-xiaomi-watch-s4-khung-vien-day-deo,/g/r/group_574_2__2.png,,"Xiaomi Watch S4 c trọng lượng nhẹ, khả năng chống nước đạt tiu chuẩn 5ATM, l tưởng cho cc hoạt động ngoi trời.Mn hnh AMOLED 1.43 inch với độ phn giải 466 x 466 pixels mang đến hnh ảnh sắc nt.Đồng hồ sử dụng Bluetooth 5.3 v tch hợp nhiều cảm biến, bao gồm cảm biến nhịp tim v SpO2, gip theo di sức khỏe hiệu quả.Với dung lượng pin 486mAh c thể hoạt động ln đến 15 ngy cho một lần sạc, đem lại sự tiện lợi tối đa cho người dng.",-,dong-ho-thong-minh-xiaomi-watch-s4-khung-vien-day-deo,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
91971,Đồng hồ định vị trẻ em Goly K20,Đồng hồ thông minh trẻ em Goly K20 | Giá rẻ %%currentmonth%%,dong-ho-thong-minh-tre-em-goly-k20,/t/e/text_ng_n_17__8_4.png,,"Mn hnh cảm ứng mu 1.4 inch, hiển thị r rng v dễ thao tc cho trẻ.Tch hợp camera 2MP, cho php trẻ chụp ảnh v quay video.Hỗ trợ định vị chnh xc bằng cng nghệ GPS, LBS v Wi-Fi.Chống nước chuẩn IP67, ph hợp cho trẻ sử dụng trong nhiều mi trường khc nhau.",-,dong-ho-thong-minh-tre-em-goly-k20,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
55489,Đồng hồ thông minh Y92,Đồng hồ thông minh Y92 | Giá rẻ,dong-ho-thong-minh-y92,/x/o/xogg.jpg,,,Đồng hồ thông minh,dong-ho-thong-minh-y92,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
88674,Đồng hồ thông minh Mibro A1,"Đồng hồ thông minh Mibro A1 | Giá rẻ, ưu đãi tốt",dong-ho-thong-minh-mibro-a1,/d/o/dong-ho-thong-minh-mibro-a1_2_.png,,"Thiết kế siu mỏng, nhẹ 42g, vỏ kim loại bền bỉ, thời trangMn hnh HD 1.28 inch sắc nt, hiển thị r rng thng tinTheo di sức khỏe: nhịp tim, giấc ngủ, SpO2Chống nước 5ATM, thoải mi sử dụng trong nhiều hoạt độngHơn 20 chế độ thể thao, quản l thng tin, pin 10 ngy",product,dong-ho-thong-minh-mibro-a1,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
100122,Đồng hồ định vị trẻ em thông minh Wonlex KT19 Pro,"Đồng hồ định vị trẻ em thông minh Wonlex KT19 Pro | Giá rẻ, cao cấp",dong-ho-dinh-vi-tre-em-wonlex-kt19-pro,/t/e/text_ng_n_52__3_17.png,,"Đồng hồ Wonlex KT19 Pro tch hợp cng nghệ định vị GPS, LBS v Wi-Fi, cho php phụ huynh theo di vị tr của trẻ chnh xc v nhanh chng.Thiết bị hỗ trợ gọi video v gọi điện thoại qua mạng 4G, mang lại sự tiện lợi trong việc lin lạc với trẻ mọi lc.Đồng hồ được trang bị nt SOS khẩn cấp, gip trẻ dễ dng gửi tn hiệu cầu cứu khi gặp tnh huống nguy hiểm.Với mn hnh cảm ứng sắc nt v giao diện thn thiện, Wonlex KT19 Pro rất dễ sử dụng đối với trẻ em.",-,dong-ho-dinh-vi-tre-em-wonlex-kt19-pro,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
94201,Đồng hồ thông minh COROS Pace Pro Dây Nylon,"Đồng hồ thông minh COROS Pace Pro Dây Nylon | Giá rẻ, cao cấp",dong-ho-thong-minh-coros-pace-pro-day-nylon,/c/o/coros_2_4_1.png,,"Mn hnh sắc nt gip hiển thị thng tin r rng, ngay cả dưới nh sng mạnh.Tch hợp nhiều chế độ thể thao đa dạng, hỗ trợ theo di hoạt động như chạy, bơi lội v leo ni.Thời lượng pin ấn tượng cho php người dng sử dụng trong nhiều ngy m khng cần sạc lại.Đồng hồ cũng c khả năng kết nối GPS mạnh mẽ, gip theo di qung đường v tốc độ chnh xc.",-,dong-ho-thong-minh-coros-pace-pro-day-nylon,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
88623,Đồng hồ thông minh Kospet Tank T2,"Đồng hồ thông minh Kospet Tank T2 | Giá rẻ, ưu đãi tốt",dong-ho-thong-minh-kospet-tank-t2,/d/o/dong-ho-thong-minh-kospet-tank-t2_9__1.png,,"Thiết kế hầm hố đậm chất qun đội, độ bền đạt chuẩn MIL-STD-810H.Mn hnh AMOLED 1.43 inch, hiển thị sắc nt, mu sắc rực rỡ.Chống nước IP69K, thoải mi sử dụng khi đi mưa, rửa tay.Theo di sức khỏe chi tiết: nhịp tim, SpO2, giấc ngủ, mức độ stress,...Hỗ trợ Bluetooth gọi điện, nghe nhạc trực tiếp trn đồng hồ.Dung lượng pin khủng, thời gian sử dụng ln đến 15 ngy.",-,dong-ho-thong-minh-kospet-tank-t2,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
38655,Dây đeo Apple Watch UniQ Revix Reversible Magnetic 41/40/38 mm,Dây đeo Apple Watch UniQ Revix Reversible Magnetic 41/40/38 mm | Giá rẻ,day-deo-apple-watch-uniq-revix-reversible-magnetic-38-40-41mm,/r/e/revixstrap_blue_white_01_lores_sg_1024x1024.jpg,,,Bàn,day-deo-apple-watch-uniq-revix-reversible-magnetic-38-40-41mm,880000,999,2025-11-19 18:08:25,1,176000,2025-11-19 18:08:25,2025-11-19 18:08:25
90357,Apple Watch Ultra 2 2024 49mm 4G Viền Titan Đen Dây Titan Size L | Chính hãng VN/A,"Apple Watch Ultra 2 2024 49mm 4G Viền Titan Đen Dây Titan | Giá tốt %%currentmonth%%, trả góp 0%",apple-watch-ultra-2-2024-49mm-4g-vien-titan-den-day-titan-size-l,/a/p/apple_lte_13__1_2.png,,"Apple Watch Ultra 2 l sự lựa chọn tuyệt vời cho những người bơi lội, với khả năng tự động nhận diện kiểu bơi v cung cấp thng tin chi tiết về số vng, chặng bơi v hiệp bơi.Người bơi lội ngoi trời c thể xem bản đồ lộ trnh trong phần tm tắt tập luyện của họ, gip theo di tiến độ dễ dng hơn.Ứng dụng Thủy Triều cung cấp thng tin về tnh trạng thủy triều tại hơn 115.000 bi biển trn ton thế giới.Với thiết kế chống nước, đồng hồ hon hảo cho những ai yu thch khm ph dưới nước.",Đồng hồ thông minh,apple-watch-ultra-2-2024-49mm-4g-vien-titan-den-day-titan-size-l,25990000,999,2025-11-19 18:08:25,1,1400000,2025-11-19 18:08:25,2025-11-19 18:08:25
90333,Apple Watch Ultra 2 2024 49mm 4G Viền Titan Dây Alpine Size S | Chính hãng VN/A,"Apple Watch Ultra 2 2024 49mm Viền Titan Dây Alpine Size S | Giá tốt %%currentmonth%%, trả góp 0%",apple-watch-ultra-2-2024-49mm-4g-vien-titan-day-alpine-size-s,/a/p/apple_lte_10__1.png,,"Apple Watch Ultra 2 l lựa chọn l tưởng cho những ai đam m thể thao v khm ph, với cc tnh năng phục vụ cho việc chạy bộ, đạp xe, bơi lội v lặn.Sở hữu vỏ titan chắc chắn v mn hnh Retina Lun Bật, đồng hồ cung cấp thời gian sử dụng pin ln đến 36 giờ.Khả năng kết nối linh hoạt cho php bạn thực hiện cuộc gọi, gửi tin nhắn v nghe nhạc m khng cần mang theo iPhone.Ứng dụng Bi Tập cung cấp thng tin chi tiết để tối ưu ha hiệu suất v theo di sự tiến bộ của cơ thể theo thời gian.",Đồng hồ thông minh,apple-watch-ultra-2-2024-49mm-4g-vien-titan-day-alpine-size-s,22990000,999,2025-11-19 18:08:25,1,2000000,2025-11-19 18:08:25,2025-11-19 18:08:25
62516,Masstel Super Hero 4G,"Đồng hồ Masstel Super Hero 4G | Giá tốt, ưu đãi hấp dẫn",masstel-super-hero-4g,/3/_/3_333_2.jpg,,,-,masstel-super-hero-4g,0,999,2025-11-19 18:08:25,1,0,2025-11-19 18:08:25,2025-11-19 18:08:25
56152,Đồng hồ thông minh Amazfit GTR 4 Pro,"Đồng hồ Amazfit GTR 4 Pro | Giá rẻ, hỗ trợ trả góp tốt",dong-ho-thong-minh-amazfit-gtr-4-pro,/2/_/2_352_1_1.png,,,Đồng hồ thông minh,dong-ho-thong-minh-amazfit-gtr-4-pro,0,999,2025-11-19 18:08:29,1,0,2025-11-19 18:08:29,2025-11-19 18:08:29
89996,Đồng hồ thông minh Garmin Fenix 8 43mm Sapphire Viền Thép,"Đồng hồ thông minh Garmin Fenix 8 43mm | Giá rẻ, cao cấp",dong-ho-thong-minh-garmin-fenix-8-43mm-sapphire-vien-thep,/g/a/garmin_6__1_2.png,,"Thiết kế sang trọng với viền thp v mặt knh sapphire mang lại vẻ đẹp bền bỉ v hiện đại.Theo di sức khỏe nhanh chng, tch hợp cc cảm biến theo di nhịp tim, mức oxy v giấc ngủ hiệu quả.Chế độ thể thao đa dạng, hỗ trợ nhiều chế độ luyện tập, từ chạy bộ đến bơi lội.Kết nối thng minh, cho php nhận thng bo v điều khiển nhạc ngay trn cổ tay.",-,dong-ho-thong-minh-garmin-fenix-8-43mm-sapphire-vien-thep,29990000,999,2025-11-19 18:08:29,1,3491000,2025-11-19 18:08:29,2025-11-19 18:08:29
55465,Đồng hồ thông minh Y68,"Đồng hồ thông minh Y68 | Giá rẻ, cao cấp",dong-ho-thong-minh-y68,/1/_/1_384.png,,,Đồng hồ thông minh,dong-ho-thong-minh-y68,0,999,2025-11-19 18:08:29,1,0,2025-11-19 18:08:29,2025-11-19 18:08:29
62517,masstel smart hero 2,"Đồng hồ Masstel Smart Hero 2 | Giá rẻ, giao hàng nhanh",masstel-smart-hero-2,/1/_/1_363.jpg,,,-,masstel-smart-hero-2,0,999,2025-11-19 18:08:29,1,0,2025-11-19 18:08:29,2025-11-19 18:08:29
116739,Dây đeo Apple Watch Alpine Loop 44/45/46/49mm Medium Blue - MT5L3FE/A,"Dây đeo Apple Watch Alpine Loop 44/45/46/49mm Medium Blue - MT5L3FE/A | Giá rẻ, cao cấp",day-deo-apple-watch-alpine-loop-44-45-46-49mm,/d/a/day-deo-apple-watch-alpine-loop-44-45-46-49mm_1__1.png,,,Dây đeo đồng hồ thông minh,day-deo-apple-watch-alpine-loop-44-45-46-49mm,3000000,999,2025-11-19 18:08:29,1,100000,2025-11-19 18:08:29,2025-11-19 18:08:29
88880,Đồng hồ Huawei Watch D,"Đồng hồ Huawei Watch D | Giá rẻ %%currentmonth%%, giao nhanh 2H",dong-ho-huawei-watch-d,/d/o/dong-ho-huawei-watch-d_3_.png,,"Thiết kế viền siu mỏng, mang lại cảm gic nhẹ tay, thoải miMn hnh 1.64 inch Amoled rất sắc nt, hnh vung trn viềnTch hợp cng nghệ gip chăm sc sức khoẻ cực tốtC nhiều chức năng tập luyện thể thao tiện lợi, hiện đại",Đồng hồ thông minh,dong-ho-huawei-watch-d,0,999,2025-11-19 18:08:29,1,0,2025-11-19 18:08:29,2025-11-19 18:08:29
71432,Đồng hồ thông minh Oppo Watch4 Pro,"Đồng hồ thông minh Oppo Watch4 Pro | Giá rẻ, ưu đãi tốt",dong-ho-thong-minh-oppo-watch-4-pro,/d/o/dong-ho-thong-minh-oppo-watch-4-pro.png,,,-,dong-ho-thong-minh-oppo-watch-4-pro,0,999,2025-11-19 18:08:29,1,0,2025-11-19 18:08:29,2025-11-19 18:08:29
81606,Apple Watch SE 2 2023 44mm (4G) viền nhôm | Chính hãng Apple Việt Nam,"Apple Watch SE 2 2023 44mm (4G) viền nhôm | Chính hãng VN/A | Giá rẻ, cao cấp",apple-watch-se-2-2023-44mm-4g-vien-nhom-day-cao-su,/g/r/group_454_2_.png,,"Apple Watch SE 2 cung cấp khả năng kết nối lin tục, cho php bạn gửi tin nhắn, nhận cuộc gọi v nghe nhạc mọi lc mọi nơi.Với ứng dụng Bi Tập, bạn c thể theo di hiệu suất tập luyện v nhận cc chỉ số nng cao để cải thiện sức khỏe.Chống nước ở độ su 50m, Apple Watch SE 2 rất ph hợp cho những ai đam m bơi lội v hoạt động ngoi trời.Với nhiều lựa chọn về dy đeo v mặt đồng hồ, bạn c thể dễ dng điều chỉnh phong cch theo tm trạng hoặc dịp khc nhau.",Đồng hồ thông minh,apple-watch-se-2-2023-44mm-4g-vien-nhom-day-cao-su,8490000,999,2025-11-19 18:08:29,1,1500000,2025-11-19 18:08:29,2025-11-19 18:08:29
